paper_id,url
1102.0930,https://github.com/jebstuart/researchtools
1102.3177,http://www.sagemath.org
1102.3177,https://github.com/terhorst/kalmanson
1103.1362,github.com/samth/var
1103.5958,http://en.wikipedia.org/wiki/Representational_State_Transfer
1103.5958,http://en.wikipedia.org/wiki/Semantic_Web
1103.5958,http://lucene.apache.org/solr/
1103.5958,http://opencitations.wordpress.com/
1103.5958,http://swan.mindinformatics.org/ontology.html
1103.5958,http://www.ivoa.net/Documents/latest/ADQL.htm
1103.5958,http://www.ivoa.net/Documents/latest/Vocabularies.html
1103.5958,http://www.ivoa.net/cgi-bin/twiki/bin/view/IVOA/ObsDMCoreComponents
1103.5958,http://www.openrdf.org/index.jsp
1103.5958,http://www.w3.org/RDF/
1103.5958,https://github.com/rahuldave/ontoads
1104.0984,http://github.com/farr/mcmc-ocaml
1104.0984,http://www.lsc-group.phys.uwm.edu/lal
1104.0984,https://www.lsc-group.phys.uwm.edu/daswg/projects/laisuite.html
1104.5261,http://github.com/derrickstolee/TreeSearch
1104.5261,http://oeis.org/A002218
1104.5261,http://www.cs.uga.edu/
1105.0902,http://networkx.lanl.gov/
1105.0902,http://pypi.python.org/pypi/GMM
1105.0902,http://www.apsanet.org/content_69102.cfm
1105.0902,http://www.drewconway.com/gmm/
1105.0902,http://www.python.org/
1105.0902,http://www.scipy.org/
1105.0902,https://github.com/drewconway/gmm
1105.1508,https://github.com/alexis-roche/variational_sampler
1105.1508,www.scipy.org
1105.1815,http://cm.bell-labs.com/7thEdMan/bswv7.html
1105.1815,http://cs.gmu.edu/cne/pj2/PUBS/bvm.pdf
1105.1815,http://en.wikipedia.org/wiki/Holographic_principle
1105.1815,http://en.wikipedia.org/wiki/List_of_device_bit_rates#Memory_Interconnect.2FDRAM_buses
1105.1815,http://github.com/ned14/nedmalloc
1105.1815,http://groups.google.com/group/perl-compiler/msg/dbb6d04c2665d265
1105.1815,http://ms1758.ca/winch/winchest.html
1105.1815,http://www.boost.org/doc/libs/release/libs/pool/doc/
1105.1815,http://www.jcmit.com/memoryprice.htm
1105.1815,http://www.managedruntime.org/files/downloads/AzulVmemMetricsMRL.pdf
1105.1815,http://www.open-std.org/jtc1/sc22/wg14/www/docs/n1527.pdf
1105.1815,http://www.storagesearch.com/
1105.1815,"http://www.tomshardware.com/charts/raid-matrix-charts/Random-Access-Time,227.html"
1107.3212,http://archive.fosdem.org/2005/index/speakers/speakers_welte.html
1107.3212,http://ebb.org/bkuhn/blog/2010/02/01/copyright-not-all-equal.html
1107.3212,http://ertos.nicta.com.au/research/14/
1107.3212,http://flossmole.org/
1107.3212,http://flossmole.org/content/using-flossmole-data
1107.3212,http://fsfe.org/projects/ftf/fla.en.html
1107.3212,http://mizar.org/
1107.3212,http://mizar.org/version/current/doc/COPYING.interpretation
1107.3212,http://pvs.csl.sri.com/mail-archive/pvs-announce/msg00007.html
1107.3212,http://shop.fsf.org/product/free-software-free-society-2/
1107.3212,http://www-03.ibm.com/innovation/us/watson/
1107.3212,http://www.blackducksoftware.com/ose/license/
1107.3212,http://www.cs.cmu.edu/~dst/DeCSS/Gallery
1107.3212,http://www.cs.miami.edu/~tptp/CASC/14/Call.html#Conditions
1107.3212,http://www.dwheeler.com/essays/gpl-compatible.html
1107.3212,http://www.dwheeler.com/essays/high-assurance-floss.html
1107.3212,http://www.fsf.org/blogs/rms/assigning-copyright
1107.3212,http://www.gnu.org/licenses/gpl.html
1107.3212,http://www.gnu.org/licenses/license-list.html
1107.3212,http://www.h-online.com/open/features/Copyright-assignment-Once-bitten-twice-shy-1049631.html
1107.3212,http://www.nytimes.com/interactive/2010/06/16/magazine/watson-trivia-game.html
1107.3212,http://www.softwarefreedom.org/
1107.3212,https://www.gnu.org/philosophy/pragmatic.html
1107.3212,uwb.edu
1107.3212,www.springerlink.com
1107.4721,http://jfr.cib.unibo.it/article/view/1980/1356
1107.4721,http://mizar.cs.ualberta.ca/mizar-items/
1107.4721,https://github.com/jessealama/mizar-items
1107.5095,http://fhcrc.github.com/microbiome-demo/
1107.5095,http://github.com/matsen/pplacer/tree/commiesim
1107.5095,http://matsen.fhcrc.org/pplacer/
1107.5095,http://www.phylosoft.org/archaeopteryx/
1108.0047,http://algolab.eu
1108.0047,http://algolab.github.com/RNA-Seq-Graph/
1109.2930,http://pizzachili.dcc.uchile.cl/repcorpus.html
1109.2930,http://www.1000genomes.org/
1109.2930,http://www.github.com/choobin/block-graph
1109.6222,github.com/svaiter/robust_sparse_analysis_regularization
1110.2515,http://dx.doi.org/10.1016/j.jmva.2006.11.013
1110.2515,http://dx.doi.org/10.1088/1367-2630/11/3/033015
1110.2515,http://www.jmlr.org/papers/volume11/vinh10a/vinh10a.pdf
1110.4874,http://cims.nyu.edu/~tygert/software.html
1110.4874,http://github.com/wavemoth
1110.4874,http://pythonpaste.org/tempita/
1110.5813,http://www.casos.cs.cmu.edu/projects/ora
1110.5813,http://www.code.google.com/p/spaem
1110.5813,http://www.cs.rpi.edu/~purnej/code.php
1110.5813,http://www.oslom.org
1111.0735,http://en.wikipedia.org/wiki/Netstat
1111.0735,http://www.wireshark.org/
1111.1724,http://www.sdss.org/
1111.1724,https://github.com/jobovy/segueSelect
1111.3806,http://code.google.com/p/connectbot/
1111.3806,https://github.com/akisaarinen/smartdiet
1111.5220,http://code.google.com/p/tx-trie/
1111.5220,http://github.com/ot/path_decomposed_tries
1111.5220,http://law.dsi.unimi.it/datasets.php
1111.5220,http://shootout.alioth.debian.org/
1111.5220,http://sux.dsi.unimi.it/
1111.5220,http://www.gregsadetsky.com/aol-data/
1111.5596,http://www.usqcd.org/software.html
1111.5596,https://github.com/fwinter/qdp
1111.5596,https://github.com/fwinter/quda
1111.5596,https://github.com/lattice/quda
1111.5855,http://git-scm.com/
1111.5855,https://github.com/bradcavanagh/perl-Astro-FITS-HdrTrans
1111.6583,bitbucket.org/ahmadia/pyclaw-sisc-rr
1111.6583,http://Listing
1111.6583,http://code.google.com/p/petsc4py/
1111.6583,http://code.google.com/p/python-nose/
1111.6583,http://git-scm.com/
1111.6583,http://github.com/clawpack/pyclaw
1111.6583,http://memmett.github.com/PyWENO
1111.6583,http://numerics.kaust.edu.sa/papers/quezada-thesis/quezada-thesis.html
1111.6583,http://numerics.kaust.edu.sa/sharpclaw
1111.6583,http://numpy.scipy.org
1111.6583,http://sphinx.pocoo.org/
1111.6583,http://www.bitbucket.org
1111.6583,http://www.clawpack.org
1111.6583,http://www.github.org
1112.4624,https://github.com/mkozturk/Opinion_Dynamics
1112.5945,http://github.com/ntamas/netctrl
1201.1694,https://github.com/jmakino/Particle-Stream-Data-Format
1201.3397,http://arxiv.org/
1201.3397,http://github.com/stamatak/standard-RAxML
1201.3397,http://matsen.fhcrc.org/pplacer/
1201.6357,http://www.milkywayproject.org
1201.6357,http://www.milkywayproject.org/tutorial
1201.6357,http://www.zooniverse.org
1201.6357,https://github.com/zooniverse/Talk
1202.2131,http://learn.github.com/p/log.html
1202.3074,http://www.conedy.org
1202.3074,http://www.cs.wisc.edu/condor
1202.3074,http://www.python.org
1203.1790,https://github.com/PhDP/wagner
1203.2295,http://arxiv.org/abs/1201.0749v1
1203.2295,http://magictour.free.fr/sudoku.htm
1203.2295,http://www.mathworks.com/matlabcentral/fileexchange/13846-solve-and-create-sudoku-puzzles-for-different-levels
1203.2295,http://www2.warwick.ac.uk/fac/soci/moac/people/students/peter_cock/python/sudoku
1203.2295,https://github.com/echi/Sudoku
1203.3884,https://github.com/PhDP/origin
1203.4802,bix.ucsd.edu/projects/singlecell/
1203.4802,ged.msu.edu/papers/2012-diginorm/
1203.4802,github.com/ged-lab/2012-paper-diginorm/
1203.4802,http://books.google.com/books?id=4I5IoiMd_c0C
1203.4802,stackoverflow.com
1203.4802,trinityrnaseq.sf.net/
1203.5289,https://github.com/srsridharan/robust-filtering
1203.5486,http://www.milkywayproject.org/authors
1203.5486,https://github.com/skendrew
1203.5486,www.ast.leeds.ac.uk/RMS
1203.6186,arxiv.org/abs/1012.3664
1203.6186,dx.doi.org/10.1016/j.jsc.2010.06.019
1203.6186,http://arxiv.org/abs/1006.0318
1203.6186,http://arxiv.org/abs/1203.2402
1203.6186,http://eprint.iacr.org/2010/641
1203.6186,http://fgb.rs.lip6.fr/jcf/Publications/index.html
1203.6186,http://www-salsa.lip6.fr/~jcf/Papers/43BF.pdf
1203.6186,http://www-salsa.lip6.fr/~jcf/Papers/ACFP12.pdf
1203.6186,http://www-sop.inria.fr/saga/POL/
1203.6186,http://www.symbolicdata.org
1203.6186,https://github.com/ederc/Sources
1203.6186,https://github.com/ederc/benchmarks
1203.6364,http://bit.ly/jts12878
1203.6364,http://bit.ly/snplab
1203.6364,http://github.com/hn3/fermi
1204.0171,http://www.ics.uci.edu/~mlearn/MLRepository.html
1204.0171,https://github.com/meteozay/Corel_Dataset.git
1204.0171,https://github.com/meteozay/fsg.git
1204.0901,http://centria.di.fct.unl.pt/~alama/
1204.0901,https://github.com/jessealama/tipi
1204.1461,http://www.itn.liu.se/~stegu/jgt2011/supplement.pdf
1204.1461,http://www.itn.liu.se/~stegu/simplexnoise/simplexnoise.pdf
1204.1461,www.opengl.org
1204.3070,http://books.google.com/books?id=CqElhpzbKvgBC
1204.3070,http://www.davidhaws.org/THMC.html
1204.3070,https://github.com/dchaws/GenWordsTrans
1204.3070,www.4ti2.de
1204.6231,http://arxiv.org/abs/1101.2908
1204.6231,http://doi.wiley.com/10.1002/joc.3370150403
1204.6231,http://doi.wiley.com/10.1111/j.1095-8312.1991.tb00551.x
1204.6231,http://dx.plos.org/10.1371/journal.pcbi.1002360
1204.6231,http://earthweb.ess.washington.edu/roe/Knowability_590/Week3/Levins_1966.pdf
1204.6231,http://linkinghub.elsevier.com/retrieve/pii/S0040580903000728
1204.6231,http://linkinghub.elsevier.com/retrieve/pii/S0378437111006534
1204.6231,http://rsta.royalsocietypublishing.org/content/231/694-706/289.full.pdf
1204.6231,http://sites.google.com/site/noraclpreprints/contributions/lenton-et-al/Early_warning_methods_revised_with_figs_and_appendix2.pdf
1204.6231,http://www.agu.org/pubs/crossref/2004/2004GL019448.shtml
1204.6231,http://www.agu.org/pubs/crossref/2004/2004GL020972.shtml
1204.6231,http://www.amazon.com/Bioeconomics-Invasive-Species-Integrating-Management/dp/0195367979
1204.6231,http://www.amazon.com/Nonlinear-Oscillations-Dynamical-Bifurcations-Mathematical/dp/0387908196
1204.6231,http://www.amazon.com/Signal-Detection-Theory-Psychophysics-Marvin/dp/0932146236
1204.6231,http://www.amazon.com/Stochastic-Processes-Chemistry-North-Holland-Personal/dp/0444529659
1204.6231,http://www.annualreviews.org/doi/abs/10.1146/annurev.ecolsys.35.021103.105711
1204.6231,http://www.daycreek.com/dc/images/1999.pdf
1204.6231,http://www.esajournals.org/doi/abs/10.1890/11-0716.1
1204.6231,http://www.esajournals.org/doi/abs/10.1890/ES11-00216.1
1204.6231,http://www.esajournals.org/doi/pdf/10.1890/11-0889.1http://www.esajournals.org/doi/abs/10.1890/11-0889.1
1204.6231,http://www.jstor.org/stable/10.2307/2258730
1204.6231,http://www.jstor.org/stable/2347790
1204.6231,http://www.nature.com/doifinder/10.1038/269471a0
1204.6231,http://www.nature.com/doifinder/10.1038/nature09389
1204.6231,http://www.nature.com/doifinder/10.1038/nclimate1146
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/11595939
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/15215854
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/16543444
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/16958897
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/17972885
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/18279354
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/18371091
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/18787119
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/19087945
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/19425440
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/19727193
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/20148928
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/20864992
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/21956023
1204.6231,http://www.ncbi.nlm.nih.gov/pubmed/22406194
1204.6231,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2630060&tool=pmcentrez&rendertype=abstract
1204.6231,http://www.sciencemag.org/cgi/doi/10.1126/science.331.6018.698
1204.6231,http://www.springerlink.com/index/10.1007/BF00384470
1204.6231,http://www.springerlink.com/index/10.1007/s12080-008-0033-1
1204.6231,http://www.springerlink.com/index/10.1007/s12080-009-0060-6
1204.6231,https://github.com/cboettig/earlywarning
1204.6615,http://centria.di.fct.unl.pt/~alama/
1204.6615,http://mizar.uwb.edu.pl/forum/archive/0306/msg00000.html
1204.6615,https://github.com/JUrban/ott2miz
1204.6615,https://github.com/jessealama/tptp4mizar
1205.2080,http://www.atnf.csiro.au/research/pulsar/psrcat/
1205.2080,http://www.cv.nrao.edu/course/astro534/PulsarTiming.html
1205.2080,http://www.evlbi.org/
1205.2080,http://www.univie.ac.at/w
1205.2080,https://github.com/pbovy/galpy
1205.2708,https://github.com/uwsg/APS/
1205.2708,https://github.com/uwssg/APS/
1205.3889,https://github.com/kamenoseiiji/BPsmooth
1205.5025,http://avogadro.openmolecules.net
1205.5025,http://chemistry.gsu.edu/Glactone/PDB/pdb.html
1205.5025,http://openbabel.sourceforge.net
1205.5025,http://openbabel.sourceforge.net/wiki/Python
1205.5025,http://staff.aist.go.jp/d.g.fedorov/fmo/fmoutil.html
1205.5025,http://www.daylight.com/dayhtml/doc/theory
1205.5025,http://www.jmol.org
1205.5025,http://www.python.org
1205.5025,http://www.swig.org
1205.5025,www.fragit.org
1205.5025,www.github.com/FragIt/
1205.5367,http://il.ii.uam.es/hetrec2011/datasets.html
1205.5367,http://www.csie.ntu.edu.tw/~cjlin/liblinear
1205.5367,http://www.di.uniba.it/~claudiotaranto/eagle.html
1205.6050,https://github.com/galkinvv/Singular-f5-like/blob/ssg/kernel/kstd2.cc
1205.6769,http://archive.stsci.edu
1205.6769,http://archive.stsci.edu/kepler
1205.6769,http://keplerebs.villanova.edu/
1205.6769,http://keplergo.arc.nasa.gov/PyKE.shtml
1205.6769,http://stats.wikimedia.org/EN/TablesWikipediaEN.html
1205.6769,http://talk.planethunters.org
1205.6769,http://www.planethunters.org
1205.6769,http://www.planethunters.org/Q1round2review
1205.6769,http://www.planethunters.org/authors
1205.6769,http://www.zooniverse.org
1205.6769,https://doi.org/10.1093/mnras/252.1.1
1205.6769,https://doi.org/10.1093/mnras/str172
1205.6769,https://doi.org/10.1093/mnras/sts076
1205.6769,https://doi.org/10.1098/rsta.1983.0031
1205.6769,https://doi.org/10.1103/PhysRevA.45.1079
1205.6769,https://github.com/zooniverse/Talk
1205.6921,http://github.com/patvarilly/DNACC
1206.1339,http://aims.fao.org/standards/agrovoc/about
1206.1339,http://clarkparsia.com/pellet/icv/
1206.1339,http://code.google.com/p/skosify/
1206.1339,http://demo.semantic-web.at:8080/SkosServices/check
1206.1339,http://doc.esd.org.uk/IPSV
1206.1339,http://eurovoc.europa.eu/
1206.1339,http://linkeddatabook.com/
1206.1339,http://sindice.com/
1206.1339,http://www.ietf.org/rfc/rfc3066.txt
1206.1339,http://www.w3.org/TR/skos-primer/
1206.1339,http://www.w3.org/TR/skos-reference/#namespace
1206.1339,https://github.com/cmader/qSKOS-data/
1206.1339,https://github.com/cmader/qSKOS/
1206.1339,https://github.com/cmader/qSKOS/wiki
1206.1846,http://github.com/duvenaud/warped-mixtures
1206.2245,http://ctioga2.rubyforge.org/
1206.2245,http://github.com/patscott/pippi
1206.2895,http://astro.phys.wvu.edu/pmps
1206.4306,http://github.com/rossafedley/star-galaxy-classification
1206.4306,http://www.cfht.hawaii.edu/%7Earnouts/LEPHARE/lephare.html
1206.4306,http://www.csie.ntu.edu.tw/\%7Ecjlin/libsvm/
1206.4306,http://www.csie.ntu.edu.tw/~cjlin/libsvm
1207.0027,http://fermi.gsfc.nasa.gov
1207.0027,http://galprop.stanford.edu/
1207.0027,http://www.mpi-hd.mpg.de/hfm/HESS/pages/home/sources/
1207.2945,http://frigaut.github.com/yao/
1207.3914,http://github.com/rincedd/largenet2
1207.5830,http://arxiv.org/abs/1201.3035
1207.5830,http://coolfluid.github.com/
1207.6744,Amazon.com
1207.6744,Apache.org
1207.6744,http://aws.amazon.com/s3/
1207.6744,http://hadoop.apache.org/hdfs/
1207.6744,http://wiki.apache.org/hadoop/HDFS-RAID
1207.6744,https://github.com/Alpamies/CusterDFS
1207.6744,https://github.com/lipamies/ClusterDFS
1208.1027,http://vsg.quasihome.com/interfer.htm
1208.1027,http://www.merlot.org/
1208.1027,http://www.nuffieldfoundation.org/practical-physics/measuring-waves-ripple-tank
1208.1027,https://github.com/lnmaurer/Interference-Diffraction-Worksheet
1208.2330,https://github.com/basp-group/sopt
1208.3407,https://github.com/arq5x/bits
1208.3530,6biodiversitylibrary.org
1208.3530,7ebba.english.ucsb.edu
1208.3530,9nationalarchives.gov.uk
1208.3530,biodiversitylibrary.org
1208.3530,ebba.english.ucsb.edu
1208.3530,http://chroniclingamerica.loc.gov/
1208.3530,http://doi.acm.org/10.1145/0000000.0000000
1208.3530,http://ron.artstein.org/resources/
1208.3530,http://sites.google.com/site/amtworkshop2010/home
1208.3530,http://www.cs.utexas.edu/users/ml/risc/code/
1208.3530,http://www.icpsr.umich.edu/DATAPASS/
1208.3530,http://www.opensearch.org/Home
1208.3530,http://www2.hull.ac.uk/lli/libraries.aspx
1208.3530,https://www.mturk.com/mturk/welcome
1208.3530,nationalarchives.gov.uk
1208.3530,www.artstor.org
1208.3530,www.gwpda.org
1208.3583,http://exoplanet.hanno-rein.de
1208.3583,https://github.com/hannorein/rebound/tree/resonancelocation
1208.3658,https://github.com/djbard/ccogs
1208.3730,http://github.com/sercas/torspd
1208.3730,https://developers.google.com/speed/articles/web-metrics
1208.3730,https://gitweb.torproject.org/atagar/pytorctl.git
1208.3730,https://gitweb.torproject.org/torspec.git/blob_plain/HEAD:/dir-spec.txt
1208.4122,http://www.sdss.org/
1208.4122,https://github.com/sbailey/em
1208.4122,https://github.com/sbailey/empca
1209.1576,http://fornax.phys.unm.edu/lwa/trac/wiki
1209.1576,http://h5py.alfven.org/
1209.1576,http://idlastro.gsfc.nasa.gov/ftp/contrib/freudenreich/
1209.1576,http://libnova.sourceforge.net/
1209.1576,http://lwa.unm.edu/
1209.1576,http://lwa1.freeforums.org/
1209.1576,http://rhodesmill.org/pyephem/
1209.1576,http://www.ece.vt.edu/swe/lwa/
1209.1576,http://www.ece.vt.edu/swe/lwa1/
1209.1576,https://github.com/demorest/psrfits_utils
1209.1576,https://github.com/healpy/healpy
1209.1811,http://dlib.org/dlib/july08/hagedorn/07hagedorn.html
1209.1811,http://mementoWeb.github.com/SiteStory/
1209.1811,https://datatracker.ietf.org/doc/draft-vandesompel-memento/
1209.2137,http://boytsov.info/datasets/clueweb09gap/
1209.2137,http://static.googleusercontent.com/external_content/untrusted_dlcp/research.google.com/en/us/people/jeff/WSDM09-keynote.pdf
1209.2137,http://www.akadia.org/drepper/cpumemory.pdf
1209.2137,http://yac2011.yandex.com/archive2010/topics/
1209.2137,https://github.com/lemire/FastPFOR
1209.2166,TopCoder.com
1209.2166,acm.uva.es
1209.2166,coursera.org
1209.2166,http://codemirror.net/
1209.2166,http://cscircles.cemc.uwaterloo.ca
1209.2166,http://flexigrid.info/
1209.2166,http://github.com/cemc/safeexec
1209.2166,http://interactivepython.org/courselib/static/pythonds/index.html
1209.2166,http://interactivepython.org/courselib/static/thinkcsipy/index.html
1209.2166,http://pythontutor.com/
1209.2166,http://trends.builtwith.com/cms
1209.2166,http://vimeo.com/36579366
1209.2166,http://www.youtube.com/watch?v=2sEv1JKAuos
1209.2166,princeton.edu
1209.2166,train.usaco.org
1209.2166,udacity.com
1209.2166,wcipeg.com
1209.2166,www.checkio.org
1209.2166,www.codecademy.com
1209.2166,www.khanacademy.org/cs
1209.2191,github.com/mesos/spark-yarn
1209.2191,github.com/nathanmarz/storm
1209.2191,incubator.apache.org/giraph/
1209.2191,issues.apache.org/jira/browse/MAPREDUCE-2911
1209.2191,techblog.wordpress.com/2011/07/29/pagerank-implementation-in-pig/
1209.3330,https://github.com/adamilab/eos
1209.3330,https://github.com/adamilab/eos-data
1209.3516,fastmultipole.org
1209.3516,http://bima.astro.umd.edu/nemo
1209.3516,http://bima.astro.umd.edu/nemo/man_html/gyrfalcON.1.html
1209.3516,http://code.google.com/p/back40computing
1209.3516,http://fastmultipole.org/Main/FMMSuite
1209.3516,http://icl.cs.utk.edu/quark/index.html
1209.3516,http://pm.bsc.es/ompss
1209.3516,http://runtime.bordeaux.inria.fr/StarPU
1209.3516,http://software.astro.washington.edu/nchilada
1209.3516,http://stellar.cct.lsu.edu/tag/parallex
1209.3516,http://www.mpa-garching.mpg.de/gadget
1209.3516,https://bitbucket.org/rioyokota/exafmm-dev
1209.3516,https://github.com/treecode/Bonsai
1209.3516,https://trac.version.fz-juelich.de/pepc
1209.3913,http://www.fsf.org/licensing/licenses/agpl-3.0.html
1209.4296,http://www.cv.nrao.edu/~sransom/presto/
1209.4296,http://www.gb.nrao.edu/astronomers.shtml
1209.4296,http://www.gb.nrao.edu/gbt/track.shtml
1209.4296,http://www.pulsarsearchcollaboratory.com/
1209.4296,https://github.com/demorest/psrfits_utils
1209.4296,https://safe.nrao.edu/wiki/bin/view/CICADA/NGNPP
1209.5360,http://hackage.haskell.org/packages/archive/bloomfilter/1.0.0/doc/html/bloomfilterhatx.html
1209.5360,http://leveldb.googlecode.com/svn/trunk/ut/HTML/bloom.html
1209.5360,https://github.com/armon/bloomd
1209.6398,Facebook.com
1209.6398,amar.org
1209.6398,google.com
1209.6398,http://github.com/collina/Filternet
1209.6398,http://social.technet.microsoft.com/Forums/br/winservernis/thread/15da4782-c9a0-42d1-ac68-481f2a765178
1209.6398,http://type=Invalid
1209.6398,http://www.khabaronline.ir/news-39334.aspx
1209.6398,https://www.arin.net/announcements/2004/20040108.html
1209.6398,parsonline.net
1209.6398,webmail.isifdc.com
1210.0120,https://github.com/faircloth-lab/illumiprocessor
1210.0120,https://github.com/faircloth-lab/phyluce
1210.0120,https://github.com/ngcrawford/CloudForest
1210.1014,https://github.com/troyjlee/learning_graph_lp
1210.1039,http://asm.ow2.org/
1210.1039,http://blog.fogus.me/2011/10/14/why-clojure-doesnt-need-invokedynamic-but-it-might-be-nice/
1210.1039,http://clojure.org
1210.1039,http://code.google.com/p/openjdk-osx-build/
1210.1039,http://docs.oracle.com/javase/7/docs/api/
1210.1039,http://en.wikipedia.org/wiki/Recursion_(computer_science)#Fibonacci
1210.1039,http://groovy.codehaus.org
1210.1039,http://homepages.inf.ed.ac.uk/wadler/fool
1210.1039,http://jcp.org/aboutJava/communityprocess/final/jsr003/index3.html
1210.1039,http://jruby.org
1210.1039,http://math.nist.gov/scimark2/
1210.1039,http://openjdk.java.net/projects/lambda/
1210.1039,http://www.eclipse.org/aspectj/
1210.1039,http://www.jboss.org/byteman/
1210.1039,http://www.jython.org
1210.1039,http://www.mozilla.org/MPL/2.0/
1210.1039,http://www.osgi.org/
1210.1039,https://developer.mozilla.org/en-US/docs/Rhino
1210.1095,http://cs.nyu.edu/mishra/PUBLICATIONS/12.supplementaryFRC.pdf
1210.1095,http://dx.doi.org/10.1002/0470867302.ch5
1210.1095,http://www.nada.kth.se/~vezzi/publications/supplementary.pdf
1210.1095,https://github.com/vezzi/FRC_align.git
1210.2094,dankoigithub.com/etamath
1210.2864,http://arxiv.org/abs/1102.5497
